id,Version,English,English (Europe),German,Spanish,Spanish (US),French,French (US),Italian,Dutch,Chinese,Chinese (Traditional),Japanese,Korean,Russian
Ftr_07525,1.0.0,tool shelf,tool shelf,Werkzeugregal,estantería metálica,estantería metálica,étagère à outils,étagère à outils,scaffale attrezzi,gereedschapsrek,工具架,工具架,こうぐだな,공구 선반,полка для инструментов
Ftr_07526,1.0.0,outdoor generator,outdoor generator,Generator,generador portátil,generador portátil,générateur d'extérieur,générateur d'extérieur,generatore portatile,kampeergenerator,户外发电机,戶外發電機,アウトドアはつでんき,아웃도어 캠핑용 발전기,наружный генератор
Ftr_07527,1.0.0,flower stand,flower stand,Blumenständer,arreglo floral con pie,arreglo floral con pie,stand de fleurs,stand de fleurs,portafiori,bloemenstaander,立花篮,高架花籃,スタンドフラワー,플라워 스탠드,подставка для цветов
Ftr_07528,1.0.0,tool cart,tool cart,Werkzeugwagen,carro de herramientas,carro de herramientas,servante d'atelier,servante d'atelier,carrello degli attrezzi,gereedschapswagen,工具推车,工具推車,ツールカート,도구 카트,тележка для инструментов
Ftr_07529,1.0.0,folding chair,folding chair,Klappstuhl,silla de tijera,silla plegable,chaise pliante,chaise pliante,sedia pieghevole,klapstoel,折叠椅,摺疊椅,パイプイス,강당 의자,складной стул
Ftr_07531,1.0.0,ironing board,ironing board,Bügelbrett,tabla de planchar,tabla de planchar,planche à repasser,planche à repasser,asse da stiro,strijkplank,熨衣板,燙衣板,アイロンだい,다리미판,гладильная доска
Ftr_07535,1.0.0,kettlebell,kettlebell,Kugelhantel,pesa rusa,pesa rusa,kettlebell,kettlebell,kettlebell,kettlebell,壶铃,壺鈴,ケトルベル,케틀벨,гиря
Ftr_07599,1.0.0,board game,board game,Brettspiel,juego de tablero,juego de tablero,jeu de plateau,jeu de plateau,gioco in scatola,bordspel,桌游,桌遊,ボードゲーム,보드게임,настольная игра
Ftr_07653,1.0.0,speed bag,speed bag,Maisbirne,balón pera,balón pera,ballon vitesse,ballon vitesse,punching ball,boksbal,速度球,速度球,スピードバッグ,스피드백,груша на пружинах
Ftr_07654,1.0.0,electric kick scooter,electric kick scooter,E-Roller,patinete eléctrico,monopatín eléctrico,trottinette électrique,trottinette électrique,monopattino elettrico,elektrische step,电动滑板车,電動滑板車,でんどうキックボード,전동 킥보드,электросамокат
Ftr_07681,1.0.0,loom,loom,Webstuhl,telar,telar,métier à tisser,métier à tisser,telaio,weefgetouw,织布机,織布機,はたおりき,베틀,ткацкий станок
Ftr_07682,1.0.0,kimono stand,kimono stand,Kimonoständer,expositor de kimonos,expositor de kimonos,porte-kimono,porte-kimono,portakimono,kimonorek,和服架,和服架,きものスタンド,기모노 걸이,вешалка для кимоно
Ftr_07788,1.0.0,leaf campfire,leaf campfire,Laub-Lagerfeuer,hoguera de hojas,hoguera de hojas,feu de feuilles,feu de feuilles,mucchio di foglie falò,bladerkampvuur,落叶炊火,落葉炊火,おちばのたきび,낙엽 모닥불,костер из листьев
Ftr_07789,1.0.0,drying rack,drying rack,Wäscheständer,tendedero plegable,tendedero plegable,étendoir à linge,étendoir à linge,stendino,wasrek,晒衣架,曬衣架,ものほしスタンド,빨래 건조대,сушилка для белья
Ftr_07795,1.0.0,stone lion-dog,stone lion-dog,Steinlöwe,estatua de león guardián,estatua de león guardián,statue de lion gardien,statue de lion gardien,leone da guardia di pietra,stenen leeuw,石狮子,石獅子,せきしし,돌로 만든 사자상,каменный лев-страж
Ftr_07796,1.0.0,imperial dining table,imperial dining table,Asia-Restaurant-Tisch,mesa restaurante oriental,mesa imperial,table restaurant chinois,table restaurant impériale,tavolo ristorante cinese,keizerlijke eettafel,中式餐桌,中式餐桌,ちゅうかテーブル,중화요리 테이블,азиатский обед. стол
Ftr_07797,1.0.0,imperial dining chair,imperial dining chair,Asia-Restaurant-Stuhl,silla restaurante oriental,silla imperial,chaise restaurant chinois,chaise restaurant impériale,sedia ristorante cinese,keizerlijke eettafelstoel,中式椅子,中式椅子,ちゅうかなイス,중국풍 의자,азиатский обед. стул
Ftr_07800,1.0.0,protein shaker bottle,protein shaker bottle,Proteinshake-Set,batido de proteínas,batido de proteínas,milk-shake protéiné,secoueur protéiné,set per frullati proteici,eiwitshakerset,乳清蛋白摇摇杯,乳清蛋白搖搖杯,プロテインシェイカー,단백질 보충제,шейкер для коктейлей
Ftr_07801,1.0.0,pet food bowl,pet food bowl,Kombi-Futternapf,comedero para mascotas,plato para comida mascotas,gamelle,bol pour animaux,set ciotole per animali,dierenvoerbak,宠物鲜食,寵物鮮食,ペットのごはん,반려동물 사료 그릇,кормушка для питомца
Ftr_07802,1.0.0,pet bed,pet bed,Katzenkörbchen,cama para mascotas,cama para mascotas,panier pour animal,panier pour animal,lettino per animali,hondenmand,宠物床,寵物床,ペットのベッド,반려동물 침대,корзинка для питомца
Ftr_07803,1.0.0,kitty litter box,kitty litter box,Katzenklo,inodoro para mascotas,inodoro para mascotas,bac à litière,bac à litière,lettiera per gatti,kattenbak,猫便盆,貓便盆,ネコのトイレ,고양이용 화장실,кошачий туалет
Ftr_07804,1.0.0,knife block,knife block,Messerblock,taco de cuchillos,bloque con cuchillos,bloc à couteaux,bloc à couteaux,ceppo portacoltelli,messenblok,菜刀架,菜刀架,ほうちょうスタンド,칼꽂이,подставка для ножей
Ftr_07805,1.0.0,butter churn,butter churn,Butterfass,mantequera,mantequera,baratte,baratte,zangola,karnton,奶油搅拌器,奶油攪拌器,バターかくはんき,버터 교반기,маслобойка
Ftr_07838,1.0.0,fresh cooler,fresh cooler,Yo-Kühlbox,nevera viajera,hielera portátil,glacière décorée,glacière décorée,frigo portatile,bestickerde koelbox,鱿鱼型保冷箱,魷型保冷箱,イカすクーラーボックス,멋진 아이스박스,термоконтейнер
Ftr_07839,1.0.0,artisanal bug cage,artisanal bug cage,Hobby-Insektenkäfig,jaula para bichos artesanal,jaula de insectos artesanal,cage à insectes artisanale,cage à insectes artisanale,gabbia insetti artigianale,ambachtelijke insectenkooi,蚂蚁观察箱,螞蟻觀察箱,アリがたいムシかご,원목 채집통,самодельный террариум
Ftr_07845,1.0.0,pull-up-bar stand,pull-up-bar stand,Klimmzugstation,estación para pesas,estación para pesas,barre de traction,barre de traction,barra da trazioni,optrekrek,单杠架,單槓架,けんすいスタンド,철봉,спорткомплекс
Ftr_07865,1.0.0,elaborate kimono stand,elaborate kimono stand,Prunk-Kimonostand,expositor de kimonos lujoso,expositor de kimonos lujoso,porte-kimono élaboré,porte-kimono élaboré,portakimono elaborato,luxe kimonorek,豪华和服架,豪華和服架,ごうかなきものスタンド,호화로운 기모노 걸이,вешалка для кимоно люкс
Ftr_07867,1.0.0,angled signpost,angled signpost,Diagonal-Wegweiser,poste indicador oblicuo,poste indicador oblicuo,panneau direction diagonal,panneau direction diagonal,segnale direzionale obliquo,wegwijsbord,倾斜路标,傾斜路標,ナナメのみちしるべ,기울어진 이정표,стрелка-указатель
Ftr_07868,1.0.0,surfboard,surfboard,Surfbrett,tabla de surf,tabla de surf,planche de surf,planche de surf,tavola da surf,surfplank,冲浪板,衝浪板,サーフボード,서핑 보드,доска для серфинга
Ftr_08031,1.0.0,fountain,fountain,Springbrunnen,fuente,fuente,fontaine,fontaine,fontana,fontein,喷泉,噴泉,ふんすい,분수,фонтан
Ftr_08096,1.0.0,record box,record box,Schallplattenkiste,caja de vinilos,caja de vinilos,boîte à vinyles,boîte à vinyles,scatola con dischi,doos met lp's,唱片箱,唱片箱,レコードボックス,레코드 박스,коробка с пластинками
Ftr_08150,1.0.0,South Pole,South Pole,Südpol-Markierung,marcador del Polo Sur,marcador del Polo Sur,marqueur du pôle Sud,marqueur du pôle Sud,segnale Polo Sud,zuidpool,南极点,南極點,なんきょくてん,남극점,знак Южного полюса
Ftr_08225,1.0.0,arcade fighting game,arcade fighting game,Arcade-Prügelspiel,máquina recreativa lucha,juego de lucha (arcade),borne d'arcade de combat,borne d'arcade de combat,cabinato con picchiaduro,vechtgame-arcadekast,街机（格斗游戏）,街機（格鬥遊戲）,アーケードゲーム（FTG）,격투 아케이드 게임,игр. автомат (файтинг)
Ftr_08226,1.0.0,arcade combat game,arcade combat game,Arcade-Ballerspiel,máquina recreativa naves,juego de combate (arcade),borne d'arcade de tir,borne d'arcade de tir,cabinato con sparatutto,schietgame-arcadekast,街机（射击游戏）,街機（射擊遊戲）,アーケードゲーム（STG）,슈팅 아케이드 게임,игр. автомат (шутер)
Ftr_08227,1.0.0,arcade mahjong game,arcade mahjong game,Arcade-Mah-Jongg-Spiel,máquina recreativa mahjong,juego de mahjong (arcade),borne d'arcade mah-jong,borne d'arcade mah-jong,cabinato con mahjong,mahjong-arcadekast,街机（桌上游戏）,街機（桌上遊戲）,アーケードゲーム（TBL）,테이블 아케이드 게임,игр. автомат (маджонг)
Ftr_08297,1.0.0,stovetop espresso maker,stovetop espresso maker,Espressokanne,cafetera moka,cafetera moka,cafetière italienne,cafetière italienne,moka,espressokan,浓缩咖啡机,濃縮咖啡機,エスプレッソメーカー,에스프레소 메이커,гейзерная кофеварка
Ftr_08298,1.0.0,bunk bed,bunk bed,Etagenbett,litera,litera,lit superposé,lit superposé,letto a castello,stapelbed,上下铺,上下鋪,にだんベッド,2층 침대,двухъярусная кровать
Ftr_08415,1.0.0,imperial dining lantern,imperial dining lantern,Asia-Restaurant-Laterne,farol restaurante oriental,farol imperial,lanterne restaurant chinois,lanterne restaur. impériale,lanterna ristorante cinese,keizerlijke eettafellantaarn,中式灯笼,中式燈籠,ちゅうかなランタン,중국풍 랜턴,азиатский обед. фонарь
Ftr_08417,1.0.0,wall-mounted tool board,wall-mounted tool board,Werkzeugbrett,panel de herramientas,panel de herramientas,panneau mural porte-outils,panneau mural porte-outils,pannello degli attrezzi,gereedschapswand,壁挂式工具挂钩,壁掛式工具掛勾,かべかけツールハンガー,공구 걸이 판,панель для инструментов
Ftr_08418,1.0.0,fragrance diffuser,fragrance diffuser,Duftspender,difusor de aromas,difusor de fragancias,diffuseur d'ambiance,diffuseur d'ambiance,diffusore di fragranza,geurverspreider,香氛机,香氛機,アロマディフューザー,아로마 디퓨저,аромадиффузор
Ftr_08419,1.0.0,garden wagon,garden wagon,Blumen-Bollerwagen,carro de flores,carro de flores,brouette décorative,brouette décorative,carretto con fiori,handkar vol bloemen,园艺推车,園藝推車,えんげいワゴン,원예 왜건,садовая тележка
Ftr_08464,1.0.0,Newton's cradle,Newton's cradle,Tischspielzeug,péndulo de Newton,péndulo de Newton,pendule de Newton,pendule de Newton,pendolo di Newton,newtonpendel,牛顿摆,牛頓球,ニュートンのゆりかご,뉴턴의 요람,маятник Ньютона
Ftr_08465,1.0.0,velvet stool,velvet stool,Klavierhocker,taburete de terciopelo,taburete de terciopelo,tabouret en velours,tabouret en velours,sgabello di velluto,fluwelen kruk,钢琴圆凳,鋼琴圓椅,ピアノのまるいす,피아노 둥근 의자,бархатный табурет
Ftr_08608,1.0.0,pyramid,pyramid,Pyramide,pirámide,pirámide,pyramide,pyramide,piramide,piramide,金字塔,金字塔,ピラミッド,피라미드,пирамида
Ftr_08702,1.0.0,sphinx,sphinx,Sphinx,esfinge,esfinge,sphinx,sphinx,sfinge,sfinx,狮身人面像,人面獅身像,スフィンクス,스핑크스,сфинкс
Ftr_08825,1.0.0,golden casket,golden casket,Goldsarkophag,sarcófago de oro,sarcófago de oro,sarcophage en or,sarcophage en or,sarcofago dorato,gouden sarcofaag,黄金棺材,黃金棺材,おうごんのひつぎ,황금 관,золотой саркофаг
Ftr_08826,1.0.0,wooden table mirror,wooden table mirror,Holz-Tischspiegel,espejo de mesa de madera,espejo de mesa de madera,miroir de table en bois,miroir de table en bois,specchio da tavolo di legno,houten tafelspiegel,木制桌面镜,木製桌鏡,もくせいテーブルミラー,목제 테이블 거울,зеркало из дерева на стол
Ftr_09502,1.0.0,clothes closet,clothes closet,Kleiderschrank,armario de tela,armario de tela,penderie en tissu,penderie en tissu,armadio in tela,kledingkast,服饰收纳盒,衣物櫃,ファッションケース,패션 케이스,платяной шкаф
Ftr_09503,1.0.0,mic stand,mic stand,Standmikrofon,micro con trípode,micro con trípode,microphone sur pied,microphone sur pied,asta microfono,microfoon met standaard,直立式麦克风,直立式麥克風,スタンドマイク,스탠드 마이크,микрофонная стойка
Ftr_09565,1.0.0,mobile,mobile,Mobile,móvil para cuna,móvil para cuna,mobile,mobile,giostrina,mobiel,婴儿吊饰,平衡吊飾,モビール,유아용 모빌,мобиль
Ftr_09568,1.0.0,construction sign,construction sign,Baustellenschild,señal de obras,señal de obras,panneau de travaux,panneau de travaux,cartello dei lavori in corso,werkzaamhedenbord,施工告示牌,施工告示牌,こうじちゅうかんばん,공사 간판,знак «Стройка»
Ftr_09584,1.0.0,beach ball,beach ball,Wasserball,pelota de playa,pelota de playa,ballon de plage,ballon de plage,palla da spiaggia,strandbal,沙滩球,沙灘球,ビーチボール,비치 볼,пляжный мяч
Ftr_09619,1.0.0,utility pole,utility pole,Leitungsmast,poste eléctrico,poste eléctrico,poteau électrique,poteau électrique,palo della corrente,bovenleidingsmast,电线杆,電線桿,でんちゅう,전신주,столб
Ftr_09642,1.0.0,iron closet,iron closet,Eisenschrank,armario de hierro,armario de hierro,armoire en fer,armoire en fer,armadietto di ferro,ijzeren kledingkast,铸铁衣柜,鑄鐵衣櫃,アイアンクロゼット,아이언 옷장,железный шкаф
Ftr_09698,1.0.0,Baby panda,Baby panda,Baby-Panda,osito panda,osito panda,bébé panda,bébé panda,baby panda,babypanda,熊猫小小,熊貓小小,パンダのシャオシャオ,작은 판다,малыш-панда
Ftr_09699,1.0.0,Mama panda,Mama panda,Mama-Panda,mamá panda,mamá panda,maman panda,maman panda,mamma panda,mama-panda,熊猫中中,熊貓中中,パンダのチュンチュン,중간 판다,мама-панда
Ftr_09700,1.0.0,Papa panda,Papa panda,Papa-Panda,papá panda,papá panda,papa panda,papa panda,papà panda,papa-panda,熊猫大大,熊貓大大,パンダのタアタア,큰 판다,папа-панда
Ftr_09766,1.0.0,mini fridge,mini fridge,Minikühlschrank,mininevera,mini refrigerador,mini réfrigérateur,mini réfrigérateur,frigo compatto,minikoelkast,迷你冰箱,迷你冰箱,ミニれいぞうこ,미니 냉장고,мини-холодильник
Ftr_09767,1.0.0,garbage bin,garbage bin,Wertstofftonne,contenedor de basura,contenedor de basura,poubelle roulettes,poubelle roulettes,bidone con ruote,vuilcontainer,可推式垃圾桶,可推式垃圾桶,キャスターペール,이동식 쓰레기통,мусорный контейнер
Ftr_09814,1.0.0,lucky gold cat,lucky gold cat,Gold-Glückskatze,gato suerte oro,gato suerte oro,chat fétiche doré,chat fétiche doré,gatto fortuna oro,gouden gelukskat,金色招财猫,金色招財貓,きんのまねきねこ,금색 복고양이,золотой кот удачи
Ftr_10244,1.0.0,fragrance sticks,fragrance sticks,Stäbchen-Duftspender,difusor de varillas,difusor de varillas,diffuseur à bâtonnets,diffuseur à bâtonnets,diffusore a bastoncini,geurstokjes,熏香条,擴香棒,アロマスティック,아로마 스틱,ароматические палочки
Ftr_10742,1.0.0,bamboo stool,bamboo stool,Bambushocker,taburete de bambú,taburete de bambú,tabouret en bambou,tabouret en bambou,sgabello di bambù,bamboekruk,竹凳子,竹凳子,たけのスツール,대나무 스툴,бамбуковый табурет
